text,label
AGBO AKO JEDI FUN OKURIN TI KOLESE DEDE,1
"Rashid se ki se okan lara awon aisan ati iponju ti o je adamo ati alaileru ti o je pe nigba niiran eniyan yoo ye tabi ki o parun) pelu iberu Olohun, (eyi ti o fi ibinu Olohun han) Igi sokale sori eniyan, o ye ki o ye yin yekeyeke emi ko wa lati odo Olohun tabi mo ni ajosepo pelu emi Olohun. ",0
"Bi eniyan ba buru to si daju bi alujannu ti won pe ni Sani Abacha tabi Idi Amin ti ilu Uganda, bi eni naa ba wo Omo Orukan ti Adebayo Salami se, dandan ni ko yomi loju.",1
"Omi kò si si ninu iho na, bikoṣe ẹrẹ̀: Jeremiah si rì sinu ẹrẹ̀ na. 7 Nigbati Ebedmeleki, ara Etiopia, iwẹfa kan, ti o wà ni ile ọba, gbọ́ pe, nwọn fi Jeremiah sinu iho: ọba joko nigbana li ẹnu-bode Benjamini; 8 Ebedmeleki si jade lati ile ọba lọ, o si sọ fun ọba wipe, 9 Oluwa mi, ọba! awọn ọkunrin wọnyi ti ṣe ibi ni gbogbo eyi ti nwọn ti ṣe si Jeremiah woli pe, nwọn ti sọ ọ sinu iho ; ebi yio si fẹrẹ pa a kú ni ibi ti o gbe wà: nitori onjẹ kò si mọ ni ilu. 10 Nigbana ni ọba paṣẹ fun Ebedmeleki, ara Etiopia, wipe, Mu ọgbọ̀n enia lọwọ lati ihin lọ, ki o si fà Jeremiah soke lati inu iho, ki o to kú. 11 Ebedmeleki si mu awọn enia na pẹlu rẹ̀, o si lọ si ile ọba labẹ iyara iṣura, o si mu akisa ati oṣuka lati ibẹ wá, o si fi okùn sọ̀ wọn kalẹ si Jeremiah ninu iho",0
Morgan Tsvangirai di alaisi,1
"Ni won ba nkorin bayi pe Iya kere e mo hun mi o Iyami Osonronga, / gbogbo ohun ti mba nwi  Ogbo lo ni e maa gbo dandan / Iyami Osoronga, / e mo hun mi o / Iyami Osoronga, / igba lo ni ki e maa gba / Iyami Osoronga, / e mo hun mi o / Iyami Osoronga, / oro ti okete ba ba le so / Ni le gbo dandan / Iyami Osoronga, e mo hun mi o / Iyami Osonronga, / gbogbo hun ti mba ti nwi, / ni ko maa se / Iyami Osoronga / e mo ohun mi ",1
Mokabamo wipe modibo fun awon ijoba oniro ole jaguda igara olosa alo koloun kigbe.,1
"Ní ọjọ́ kẹtàlélógún oṣù kẹta, Nàìjíríà fìdí ìṣẹ̀lẹ̀ tuntun mẹ́wà á múlẹ̀: mẹ́fà ní Ipinlẹ eko, mẹ́ta ní Àbùjá, olú ìlú Nàìjíríà àti eyọkan ní Ipinlẹ Ẹdo. wọ́n sì tún fìdí ẹni àkọ́kọ́ tí ó jẹ́ aláìsí látipasẹ̀ àrùn COVID-19 múlẹ̀, ẹni tí ó jẹ́ àgbàlagbà ọmọ ọdún mẹ́tàdínláàdọ́rin tí orúkọ rẹ̀ njẹ Suleiman Achimugu, onímọ̀ ẹ̀rọ àti ọ̀gá àgbà tẹ́lẹ̀ fún ilé iṣẹ́ Pipeline and Product Marketing, ẹnití ó ṣẹ̀ṣẹ̀ dé láti ìlú aláwọ̀funfun pẹ̀lú aìlera ara.",1
" 26 Joabu si ba Rabba ti awọn ọmọ Ammoni jagun, o si gbà ilu ọba wọn. 27 Joabu si ran awọn iranṣẹ si Dafidi, o si wipe, emi ti ba Rabba jà, emi si ti gbà ilu olomi wọnni. 28 Njẹ nitorina kó awọn enia iyokù jọ, ki o si do ti ilu na, ki o si gbà a, ki emi ki o má ba gbà ilu na, ki a ma ba pè e li orukọ mi. 29 Dafidi si kó gbogbo enia na jọ, o si lọ si Rabba, o si ba a jà, o si gbà a. 30 On si gba adé ọba wọn kuro li ori rẹ̀, wuwo rẹ̀ si jẹ talenti wura kan, o si ni okuta oniyebiye lara rẹ̀: a si fi i de Dafidi li ori. ",0
“oju iya mi won,1
"Ṣe Abọbaku yoo wa fun Ọba Lamidi Adeyẹmi kẹta, Alaafin ti ilu Ọyọ to waja?",1
OKO TI KONI OWO LOWO TO MO ERE SE LORI IBUSUN SE IWO LE FE GEGE BI OKO,1
"Nibayii na, awọn ẹbi oloogbe ti fi ikede sita lori bi eto isinku Baba Suwe yoo se lọ ni Ọjọbọ, ọjọ Kẹẹdọgbọn osu Kọkanla ọdun 2021.",1
"Haruna ti n gbe Kawo, ni ijoba ibile Ila oorun ti ilu Kaduna so yanya niwaju ile ejo wipe oun o tire ni ife si ajosepo mo gegebi lokolaya laarin oun ati oko oun mo. ",0
"Keji Wíwọ yẹ ki o wa ni ose kan ati ki o le je nkan ti o wa ni erupe ile: ni kan garawa ti omi tu 1 tsp. ammonium iyọ, 3 tbsp.",0
"Vibrio Vulnificus, ti wọn tun n pe ni kokoro ajẹranara, ma n mu eeyan lẹyin ti kokoro aifoju ri naa ba wọ ara lati oju egbo.",0
Ara Bisi ti n sepo,1
"Pupo ninu awon oro ti o jeyo ninu Ede Swahili,lo ní orisun ninu Ede Larubawa, nitori Ibalopo ti o waye laarin awon Eya Bantu, ati awon Onisowo Larubawa, ti o wa ni eti bebe Sánji (Zanj) ati pásíà (Iran) ni Ila orun Afrika, ni bi odun Ogorun mejila sehin. ",0
Oniranu ni bobo yen,1
Isokuso re won so kiri o. Ma da won lohun oo. omokunrin naa tun bu serin ko to wa dake awada.,0
"O kilọ fun awọn to ni ile itura lati bojuto irufẹ ile itura bẹẹ, bi bẹẹ kọ awọn yoo maa gbe ile itura to ba tapa si ofin ti pa.",0
Nollywood gba àlejò ọmọkùnrin jòjòló,0
 Eni to ba kan ole je eyin abe irin se ni won ma fi eyin ge je. ,0
"Fun ọpọlọpọ obinrin, laarin ọdun marunlelogoji si marundinlọgọta ni nnkan oṣu wọn ma n dawọ duro.",1
Ma sunmo opo ina ,0
"Lọjọ keji ti Ọba Adetunji tẹri gbaṣọ, iyẹn lọjọ Aje, Mọnde, lagba agbẹjọro kan, Amofin Michael Fọlọrunṣọ Lana, to tun ti figba kan jẹ kọmiṣanna fọrọ ofin ati eto idajọ nipinlẹ Ọyọ lasiko iṣejọba Gomina Adebayọ Alao-Akala, kọ lẹta si Ẹnjinia Ṣeyi Makinde ti i ṣe gomina ipinlẹ yii lati ma ṣe ti i kanju fi Sẹnetọ Balogun to ti n foju sọna funpo ọba joye naa.",1
Se ni aisan yii tun le fun mi lẹyin ti mo se isẹ abẹ oju ara tan nitori ara mi kii si silẹ lati fa nnkan ọkunrin mọra lati je ko raye wọle.,1
"Agbénipa bẹ́ orí, wọ́n tún la àyà òṣìṣẹ́ ìjọba ní Akure",0
" Eleyi jẹ kan redio show ni 2008, on soro ninu awọn ẹda kan ti ẹrọ ti ni guusu France lati ṣẹda agbara sugbon o ṣee le ṣẹda awọn isoro ni irú kan ti dudu iho ki o si fa opin aye eyi ti lo jeki ninu mi ni nilo fun iwadi lori opin aye. ",0
Baba t'o dake yi,0
LAM ADESINA TA TERU NPA NI OMO ODUN METALELAADORIN,1
"Nibi ti eyi ti n lo lowo, eniyan meji gbe emi mi .",1
Àwọn iya wa ,1
Ó ní pẹ̀lú bó ṣe jẹ́ wí pé gbogbo àwọn tí ọ̀rọ̀ kan ni àwọn ti bá jíròrò àti pé ìjọba máa ń ṣe àmójútó ẹ̀ka epo bẹntiróòlù síbẹ̀ àwọn ibùdó epo bẹntiróòlù ń ta epo bẹntiróòlù fún àwọn alágbàtà ju iye tí ìjọba lọ́wọ́ sí lọ.,0
Kilode ti o po Obinrin feran Lila siwaju Dido 🤔 ko faja rara nitori ise mi nii 😡,1
"Bẹẹ ni ọrọ ri fun obinrin kan to n fi isẹ alaga iduro ati ijokoo sisẹ se ni Amẹrika, Bukola Alphonso-Olanrewaju, ti oju rẹ ti ri ọpọ ipenija nidi isẹ naa loke okun.",0
"Bí olókó nlá bá ń dó ni, gbíngbin làá gbin.",1
Obo wo lowa ni Ibadan fun lila ko Dm,1
Atẹjade lati ileeṣẹ ijọba ṣalaye pe ọrọ ara Buhari lo mu gunle irinajo naa. O pada si Naijiria lati irinajo naa lọjọ kẹwaa oṣu keji ọdun 2016.,0
" Ni ile kaaro oojire, ise sise wa lara abuda omoluabi. Eni to ba feran ise sise laa npe ni akinkanju eniyan. Eni toba sise pelu ori pipe lo maa nlowo.Eni to ba faro sise ni yo ni igbadun losan ti yoo si sinmi lojo ale re. akii fun oni mele eniyan lobirin fe nitori koni roun bo o. onimele eniyan lo maa ndi alafowora, ole, gbewiri tabi olosa, tabi adingunjale.",1
" Orisirisi iwa ibaje lo maa n fa Orile-Ede seyin. Okan ninu iru awon iwa ibaje bee ni gbigba ati fifuuni ni owo eyin. Iwa yiiti gbile ni Orile-Ede wa. Bi o tile je pe opo awon eniyan nla lo wa ni idi iwa yii, sibe eyi ko so di nnkan to dara. Ani ohun ti ko dara ko ni oruko meji, ko dara ni. Orisirisi oruko ni awon eniyan fun owo-eyin. Awon kan n pe e ni ‘Owo-abetele’. Awon kan n pe e ni ‘sowo kuduru’. Awon miiran si n pe e ni ‘riba’. ‘Owo ibole’ ni awon kan mo on si. Oun kan naa ni won n pen i ‘owo pabe’ tabi ‘owo ijule’. A ri awon ti n pe e ni ‘egbo’. Ko si oruko ti a pe ata ti a le mu tita ata kuro. Ani ko si oriki ti a le fun iwa-ibaje yii ti o le so di nnkan rere.",1
"Oju abẹ obinrin nita ti wọn n pe ni vulva yẹn gan lo ni awọn agbegbe ti o ma n mu ki ibalopọ dun fun obinrin, ti o si ma n mu ki ara obinrin ji pepe ti wọn ba fi ọwọ kan an lasiko ere ibalopọ.",1
"ENI TO GUN IGI KOJA EWE TI SE ASEJU, O FE TE. O DABI SIGIDI TO FE SERE ETE TO NI KI WON GBE OUN SINU OJO",1
"Lati kekere re, o ti fe di ako aja ",1
Ope o: Awon adigunjale meta ta teru nipa l'ogun,1
"Akoko ti aba so wipe okunrin naa bu ile je ale ni iru okunrin be ti ku tabi o se alaisi, a de tun le le ri iru eni be bi eni ti ori re kope , tabi oni skan-skan lori, sugbon instead ta fi ma pe e ni were ale ni ewo okunrin ti bu ile je..bi iye se lo niyen",1
"Ipọnju ati irora, lori olukuluku ọkàn enia ti nhuwa ibi, ti Ju ṣaju, ati ti Hellene pẹlu; 10 Ṣugbọn ogo, ati ọlá, ati alafia, fun olukuluku ẹni ti nhuwa rere, fun Ju ṣaju, ati fun Hellene pẹlu: 11 Nitori ojuṣaju enia kò si lọdọ Ọlọrun. 12 Nitori iye awọn ti o ṣẹ̀ li ailofin, nwọn ó si ṣegbé lailofin: ati iye awọn ti o ṣẹ̀ labẹ ofin, awọn li a o fi ofin dalẹjọ; 13 Nitori kì iṣe awọn olugbọ ofin li alare lọdọ Ọlọrun, ṣugbọn awọn oluṣe ofin li a o dalare. 14 Nitori nigbati awọn Keferi, ti kò li ofin, ba ṣe ohun ti o wà ninu ofin nipa ẹda, awọn wọnyi ti kò li ofin, jẹ ofin fun ara wọn: 15 Awọn ẹniti o fihan pe, a kọwe iṣẹ ofin si wọn li ọkàn, ti ọkàn wọn si njẹ wọn lẹri, ti iro wọn larin ara wọn si nfi wọn sùn tabi ti o ngbè wọn, 16 Li ọjọ na nigbati Ọlọrun yio ti ipa Jesu Kristi ṣe idajọ",1
Baba ti rin irin ajo pada sodo Oluwa,1
"Eyin ni lati fi to yin leti nipa mama wa Deaconess Elizabeth Abeni Sodeinde (Nee Olushile) Abiyamo otito, to sun ninu Oluwa lojo kinni osun kanknala odun tawa yi.",1
O nidi rabata,0
Irin ajo losi ijoba orun,1
Iwo Obinrin Se Okunrin Ti La👅 Obo 👌 E Ri?🤷Abi O Nwa Okunrin Ti O Ma Ba E La 👅,1
OMA file saso bora,1
"Ọsan oni, ọjọ Iṣẹgun, Tusidee, ni Kọmiṣanna ọlọpaa ipinlẹ Eko, Ọgbẹni Hakeem Odumosu, ṣafihan awọn gende marun-un kan lọfiisi rẹ n’Ikẹja, o ni gbewiri ni wọn, agbegbe ibudokọ Ketu, nijọba ibilẹ Koṣọfẹ, lọwọ ti ba wọn, lẹyin ti wọn ja awọn ọkunrin meji kan lole nibẹ.",1
"Mo gboṣuba fun yin, mo si ranti awọn akọni to padanu ẹmi wọn loju ija yii, mo ba awọn mọlẹbi wọn kẹdun gidi, mo si ṣadura fun ẹmi awọn to ti lọ, mo fẹẹ fi da yin loju pe iṣakoso mi ko ni i kẹrẹ lati fun gbogbo awọn mọlẹbi awọn oloogbe wọnyi ni itọju ati atilẹyin to yẹ, ki awọn aya wọn to di opo ati awọn ọmọ wọn to di ọmọ orukan le mọ pe orileede yii mọyi ẹmi ẹni wọn to ku.",1
"Bíbélì sọ pé nígbà kan, àwọn kan wà tí ìṣekúṣe ti jàrábà, àwọn míì jẹ́ ọ̀mùtípara, àwọn míì sì ń jalè; àmọ́ wọ́n jáwọ́ nínú ìwàkíwà yìí. (1 Kọ́ríńtì 6:9-11) Báwo ni wọ́n ṣe ṣe é? Ìmọ̀ràn Bíbélì ni wọ́n tẹ̀ lé tí wọ́n fi lè kórìíra ohun búburú.",1
"Nigba to n ṣedaro ipapoda ori ade naa, alaṣẹ ajọ Yoruba Agbaye yii, to tun jẹ oludasilẹ ileeṣẹ iweeroyin ALAROYE, sọ pe “lọdọọ wa ni Yoruba World Centre nibi, iwaja Ọba Adeyẹmi dun wa yatọ, nitori lẹyin ta a ti fẹnu ko lori idasilẹ ajọ yii, Kabiesi lẹni akọkọ ta a kọkọ lọọ ba. Loju-ẹsẹ ni wọn tẹwọ gba a, wọn ṣeleri lati lo ohun gbogbo to wa ni ikapa wọn fun aṣeyọri eto naa.",1
ma fi abeere e gun mi,1
"Gẹgẹ bi iroyin to tẹ BBC Yoruba lọwọ, Adegunju jade laye lasiko aisan kan to ba afinra, eyi ti ko ju osu meji pere lọ. Ologbe Yemi Adegunju ni wọn ti sin sile rẹ to wa nilu Ibadan l'Ọjọru.",1
"ADÉBÁYỌ̀ FÁLÉTÍ pa ipò dà ní University College Hospital, Ìbàdàn ní oṣù Agẹmọ, ọdún 2017.",1
Okunrin yen do mi pa,1
  Mo ma ko ile fun iya mi,0
"Nibiti opo omoge abarapaa ti loyun laimo eni to ni in, ti aimoye obinrin ti bimo ti won ko ri baba e toka si, nibe ni obinrin alarun opolo ti bimo",1
"Mo fi nǹkan ọkùnrin mi sínú àgádádogo fún ọ̀sẹ̀ méjì fún ìbálòpọ̀, wàhálà bá de""",1
Ai si ojo fun ọpọlọpọ igba ni Ila Oorun Ilẹ Afirika ti fa ki kokoro ajẹnirun ba ere oko awọn agbẹ jẹ ni ẹkun naa.,0
"O Nse Mi Bi Ki Bo Bra Obinrin Kan Ninu Group Yi,Ki Ma Fi Oyan E Sere,Ki Wa Ye Pata E Si Egbe Kan,Ki Ma Finger 👉👉 Obo 👌 E",1
Iroyin to tẹ wa lọwọ lakoko yi ti sọ pe Oloye Arabinrin Sinatu Adukẹ Sanni ti ọpọ awọn eeyan mọ si Iya Olumọ ti jade laye.,1
"Ìjọba àpapọ̀ ní ká ṣọ́ra fún ìpéjọ èrò àti àlejò láti Amẹrika, UK, India, Rusia ati France",0
"A-gbọ sọgba nu ni iku olori ileegbimọ aṣofin ipinlẹ Ekiti, Funminiyi Afuyẹ ṣi n jẹ fun gbogbo eeyan titi di ba a ṣe n sọ yii. Awọn mi-in ko tiẹ ti i gbagbọ rara pe ọkunrin naa ti tẹri gbaṣọ, wọn ni irọ to jinna soootọ ni. Eyi ko sẹyin bo ṣe jẹ pe aṣofin yii ko ṣe aisan kankan tẹlẹ, koda, wọn ni ohun ati Gomina ti wọn ṣẹṣẹ dibo yan nipinlẹ Ekiti, Abiọdun Oyebanji ni wọn jọ jadee, laaarọ Ọjọruu, Wẹsidee, ọjọkọkandinlogun, oṣu yii, ti wọn jọ ṣayẹwo si awọn oju ọna to ti bajẹ nipinlẹ Ekiti lagbegbe Baṣiri.",1
"Arewa obinrin to nka post yi, se lila 👅 niwo fe ni abi finger 🖕",1
"Baba ibeji tẹsiwaju pe nigba ti iya ibeji pada sile, o n bẹbẹ ni titi ti oun fi sọ fun mama oun pe ki wọn ko ọmọ fun.",0
"Ní ti Àkànní, ó lè ṣiṣẹ́ bí akúra",1
oponu afofun gbemu oni'fun boto..,1
"Kì í ṣe “àgbèrè” (ìyẹn, ìbálòpọ̀ láàárín àwọn tí kò tíì ṣègbéyàwó) nìkan ni àwọn ẹsẹ Bíbélì yẹn dẹ́bi fún, àmọ́ ó tún dẹ́bi fún àwọn nǹkan bí “ìwà àìmọ́” (ìyẹn, ọ̀rọ̀ tó kó gbogbo ohun tó jẹ mọ́ ìṣekúṣe pọ̀) àti “ìdálọ́rùn fún ìbálòpọ̀ takọtabo” (kì í ṣe láàárín àwọn tọkọtaya, àmọ́ ó jẹ́ ìfẹ́kúfẹ̀ẹ́ tó lè mú kẹ́nì kan lọ ṣe ohun tí kò tọ́).",1
"Eniyan Marun Lo Dagbere F’aye Ninu Ikolu Awon Adigunjale Sile Ifowopamo Meta Nipinle Kogi: Koko Inu Iwe Iroyin (Itakiji) Thursday, September 8, 2022",1
", máṣe kọ̀ silẹ, bẹ̃ni ki iwọ ki o máṣe lọ si ile arakunrin li ọjọ idãmu rẹ: nitoripe aladugbo ti o sunmọ ni, o san jù arakunrin ti o jina rere lọ. 11 Ọmọ mi, ki iwọ ki o gbọ́n, ki o si mu inu mi dùn; ki emi ki o le da ẹniti ngàn mi lohùn. 12 Amoye enia ri ibi tẹlẹ, o si pa ara rẹ̀ mọ́; ṣugbọn awọn òpe kọja a si jẹ wọn niya. 13 Gbà aṣọ rẹ̀ nitoriti o ṣe onigbọwọ alejo , si gbà ohun ẹri lọwọ rẹ̀ fun ajeji obinrin. 14 Ẹniti o ba ndide ni kutukutu ti o nfi ohùn rara kí ọrẹ́ rẹ̀, egún li a o kà a si fun u. 15 Ọṣọrọ-òjo li ọjọ òjo, ati onija obinrin, bakanna ni. 16 Ẹnikẹni ti o pa a mọ́, o pa ẹfũfu mọ́, ororo ọwọ-ọtún rẹ̀ yio si fihàn. 17 Irin a ma pọn irin: bẹ̃li ọkunrin ipọn oju ọrẹ́ rẹ̀. 18 Ẹnikẹni ti o tọju igi-ọpọtọ yio jẹ eso",0
" Ninu iso Olorun fun awon eru re naa ni ohun ti o sele si awon ijo inu iho ti Anabi Muhammad(saw)so itan won fun wa pe awon meta kan ninu awon eni isaaju nlo lona ni iji wa nja ti won si sa pamo sinu iho lori apata kan bayi ni iji gbe okuta nla kan de won mo inu apata yii ni enikookan won wa nso ohun ti o fi sun mo Olorun.Eni akoko so wi pe Mo ni awon obi mejeeji ti emi ati awon iyawo pelu omo mi kii jeun ki won to to jeun bi mo se nwa igi idana kiri ni mo ti pe ni ita ti awon obi mi ti sun lo, ki n to de mi o si fe ji won bakanaa ni igba wara na wa lowo ti awon omo mi si npariwo ni igbase",0
 Mo nife iya mi ,0
"Arakunrin mi ra foonu ti o ti lo lai mọ pe foonu ti o ji ni, wọn mu u o fi ẹsun kan kootu, Ọgbẹni Olawale Olagoke farahan bi agbẹjọro eyiti o jẹ ki n bẹwẹ mi lati ṣoju arakunrin mi lai mọ pe olè ni, iro ati eniyan arekereke.",0
Asake ti ro efo fun mi Mo de je Mo de gbemi ,1
"Pẹlu ẹrọ ayẹwo, obinrin lo n jẹ irora nnkan osu obinrin",1
"Sunmo ni l'a fi mo iwa eni""",0
Opo awon agbaboolu to laami-laaka ni Netherlands lo ni ajosepo pelu Ajax ,0
"Bí ojú ara bá sì gbẹ furu furu, eleyi lewu pupọ, tó sì lè ṣe okùnfà àwọn àkóbá kan fún ojú ara yìí, bóyá tí ọkùnrin ní tàbí obìnrin.",1
"O digba! Baba iya mi, Pa Samuel Adeyemi e ma sun ninu oluwa",1
"A pín £500 laarin Staffin Village Hall ati Dornie Village Hall lati ṣe iranlọwọ lati sanwo fun itọju awọn ile-igbọnsẹ wọn. O jẹ nkan ti a yoo ṣe iwuri fun awọn oniṣẹ irin-ajo miiran ni lilo awọn ohun elo wọnyi lati ṣe, nitori laisi wọn Skye ati Lochalsh le ja ni ọjọ iwaju",1
"Elomiran ti wọn tun ṣekọlu si ni arákùnrin Tayo Oyelola, ti wọn si sa ni ada nibi iwọde naa",0
Gbenga Okunowo pariwo: Ijamba ina to sele si mi lojosi ti so mi di edun arinle,1
"Ni orilẹede Naijiria, ọpọ eeyan ni ẹru n ba lati gba abẹrẹ ajẹsara to n gbogun ti aisan Coronavirus, ti awọn eeyan kan si n fi aake kọri pe awọn ko ni gba abẹrẹ naa.",0
"O le han ninu perineum, lori ita abe ti ita. Ifihan ti awọn roro ti wa ni iwaju nipasẹ pupa ati itching. A ọsẹ nigbamii awọn vesicles burst. Ni ipo wọn nibẹ ni awọn abẹrẹ ti o maa n farasin ati ni awọn ọsẹ meji lati ọdọ wọn ko si tun wa kakiri; sisun ati didching, irora ni agbegbe awọn apọn; tingling nigba ti urinating; ilosoke ninu awọn eegun inu-ara ti inguinal; iwọn otutu ti o pọ, irora iṣan, malaise gbogbogbo",1
Lapa pupa odara fun jedijedi pelu ewe efirin papo,1
Iya mi ra bata fun mi,0
" Ki nwọn ki o to de isalẹ iho , awọn kiniun bori wọn, nwọn si fọ egungun wọn tũtu. 25 Nigbana ni Dariusi, ọba kọwe si gbogbo enia, orilẹ, ati ède ti o wà ni gbogbo aiye pe, Ki alafia ki o ma bi si i fun nyin. 26 Mo paṣẹ pe, Ni gbogbo igberiko ijọba mi, ki awọn enia ki o ma warìri, ki nwọn si ma bẹ̀ru niwaju Ọlọrun Danieli, nitoripe on li Ọlọrun alãye, on si duro lailai, ati ijọba rẹ̀, eyi ti a kì yio le",0
Iya ibeji kuro nile fun osu meji lọ sọdọ ọkọ mii to ni ni Ibadan,0
 Ohako yi ni awon Oyenla ati awon eniyan re ni won lo te Ibokun do lati owo Ba Agigiri Alase. ,0
" Lati nnkan bii aago mesan-an owuro lawon eeyan ti n tu jade lati lo s’Iju-O do , lati loo bu ola ikeyin fun oloogbe. ",0
"Won ni bi ile ojo keji se mo lo le awon omo aburo e to ba sun moju naa sita, o ni eyi ti won se nile oun to, ki woôn gba ile iya won lo. ",1
"Ní ọjọ́ ọgbọ̀n oṣù kẹta, Nàìjíríà fìdí ìṣẹ̀lẹ̀ tuntun ogún múlẹ̀: mẹ́tàlá ní Ìpínlẹ̀ Èkó, mẹ́rin ní Àbújá, méjì ní Ìpínlẹ̀ Kàdúná àti ẹyọkan ní Ìpínlẹ̀ Ọ̀yọ́. Ènìyàn márùn ún gba òmìnira ní ilé ìwòsàn nígbàtí ènìyàn kan jẹ́ aláìsí. Àwọn ènìyàn tí wọ́n fura sí pé wọ́n ní àrùn yi ti Nàìjíríà ṣi n tọpasẹ̀ wọn ló ti gòkè lọ sí 6000",1
bobo yen fo mi nigba ti a ba ra wa sun lale ana,1
Oba fi ake kori (Wonma do) Oun se kan osu ofun lori (Wonma do) To ba wun e ko lo magun (Wonma do) Wa fun doggy a la gun (Wonma do) O ba ma tete cum,1
"Olayemi, e je ki n gbenu dake ka so iyoku dola.",0
Alarun opolo ni irufe awon won yi.,1
Ìyá Olúmọ Abẹ́òkúta jáde láyé lẹní ọdún 137,1
Idi ni pe awon Hausa ko ka awon kun ara won nigba ti ai ni ajosepo pelu ile Yoruba ko je ki ohun to ye ko je ti awon lati ibe maa te awon lowo. ,0
Awọn ọmọ Ile iwe girama kan ni Gurajat ti n fẹsun kan pe ileewe wọn mu awọn ni dandan lati bọ ara si ihoho ki wọn si fi awọtẹlẹ wọn han awọn olukọ obinrin lati fi aridaju han pe awọn o ṣe nkan oṣu.,1
"rẹ̀, gẹgẹ bi Dafidi baba rẹ̀. 3 Ṣugbọn o rìn li ọ̀na awọn ọba Israeli, nitõtọ, o si mu ki ọmọ rẹ̀ ki o kọja lãrin iná pẹlu, gẹgẹ bi iṣe irira awọn keferi, ti Oluwa le jade niwaju awọn ọmọ Israeli. 4 O si rubọ, o si sun turari ni ibi giga wọnni, ati lori awọn òke kekeke, ati labẹ gbogbo igi tutu. 5 Nigbana ni Resini ọba Siria ati Peka ọmọ Remaliah ọba Israeli gòke wá si Jerusalemu lati jagun: nwọn si do tì Ahasi, ṣugbọn nwọn kò le bori rẹ̀. 6 Li akokò na, Resini ọba Siria gbà Elati pada fun Siria, o si lé awọn enia Juda kuro ni Elati: awọn ara Siria si wá si Elati, nwọn si ngbe ibẹ titi di oni yi. 7 Ahasi si rán onṣẹ si ọdọ Tiglat-pileseri ọba Assiria wipe, Iranṣẹ rẹ li emi, ati ọmọ rẹ; gòke wá, ki o si gbà mi lọwọ ọba Siria, ati lọwọ ọba Israeli, ti o dide si mi. 8 Ahasi si",0
"Gẹ́gẹ́ bí onímọ̀ kan tí wí, omi nìkan ló yẹ ká máa fi fọ ojú ara wa nítorí àwọn ìdí wọn yìí:",1
Arun buburu ni aarun ko gbo oogun ,1
kinni nkan to ra fun e,0
iranu niwon se lale ana,1
"Ọrọ buruku t'ohun ti ẹrin. Boya ẹfun ni, tabi eedi ni ka pe, a ko ti ẹ mọ orin ti eeyan i ba kọ si iṣẹlẹ kan to ṣẹlẹ si arákùnrin kan.",0
"Ni akoko ti Mo mọ pe o jẹ eniyan iro ati arekereke, o ti sá kuro ni ibi ipade wa. Ipo yii jẹ ki n bẹwẹ agbẹjọro miiran, san owo nla fun arakunrin mi lati gba itusilẹ kuro ninu tubu alabọde. O ti fa ẹbi mi pupọ. Ogbeni Olawale je ENI AJE, IWE ATI ENIYAN. O gbọdọ mu ni oju ti o ba rii. Ni oju mi, Ọgbẹni Olawale Olagoke ati Iyaafin Olagoke Pejulola Bagbenro iyawo rẹ yẹ ki o da owo-ori mi pada 250,000.00, gafara, san awọn ibajẹ ti 500,000.00 fun awọn iṣoro ti o fa ẹbi mi ati jẹ ki a san owo diẹ sii nitori abajade iṣẹ talaka wọn.",0
A kì í dákẹ́ ká ṣìwí.,0
BBC Yoruba wa Yussuf Adekola kan lẹyin iroyin nipa rẹ pe awọn gbewiri gba ọkada tuntun to ṣẹṣẹ ra. Yussuf Adekola ṣalaye ohun ti oju rẹ ri lọjọ to gbe ero naa ti ko si mọ pe ole to fẹ gba ọkada tuntun ti oun ra ni.,1
"Orun mu , ile náà si tutu",1
" 1 NAHAṢI ara Ammoni si goke wá, o si do ti Jabeṣi-Gileadi: gbogbo ọkunrin Jabeṣi si wi fun Nahaṣi, pe, Ba wa da majẹmu, awa o si ma sìn ọ. 2 Nahaṣi ara Ammoni na si da wọn lohùn pe, Nipa bayi li emi o fi ba nyin da majẹmu, nipa yiyọ gbogbo oju ọtun nyin kuro, emi o si fi i ṣe ẹlẹyà li oju gbogbo Israeli. 3 Awọn agba Jabeṣi si wi fun u pe, Fun wa li ayè ni ijọ meje, awa o si ran onṣẹ si gbogbo agbegbe Israeli bi ko ba si ẹniti",0
"Ẹ gbọ́ ná, nínú ẹ̀rọ ìbánisọ̀rọ̀ àti ilé ìgbọ̀nsẹ̀, èwo lẹ dìbò fún?",1
"Wọn bi i pe ki lo fa ibinu ọran, o ni ko sohun meji ju pe gbogbo igba ti ọrọ bii ole, bii afọwọra ba ti waye ninu ile naa, oloogbe yii ki i naka ifura sẹni meji ju oun lọ, o loun ki i si i jale, o kan n ya oun lẹnu bo ṣe jẹ p’oun lo maa n dunrun mọ, to maa n fẹsun ole kan, eyi lo bi oun ninu toun fi pinnu pe patapata la a fọju, kuna kuna la a dẹte, oun aa gbẹmi Oluwatobi danu ni.",1
Agbo jedi Opa yin fun awa okunrin.,1
Bakanna ninu iwe re The Last Outcast Ojise Olorun yii kan na ni won so fun mi pe ni igb ekeji tio se tako ibalopo laarin obinrin sobinrin gegebi ohun ija esu adun koko moni. ,1
Ero maa bo waa woran: Tambuwal n rele ejo,0
