text,label
Babaláwo kan jẹ́ Ọlọ́run nípè nílé ìtura lẹ́yìn ìbálòpọ̀ pẹ̀lú ìyàwó PÁSÍTỌ̀ ní ìpínlè Èkìtì.,1
Iwọde to bẹrẹ lati tako ikede ijọba pe gbogbo awọn to wa ọkọ akẹru nla ti wọn n gba ibode Canada ati Amẹrika kọja gbọdọ gba abẹrẹ covid-19.,0
"ọwọ́-ẹran rẹ, nwọn o jẹ àjara rẹ ati igi ọ̀pọtọ rẹ, nwọn o fi idà sọ ilu olodi rẹ ti iwọ gbẹkẹle di ahoro. 18 Ṣugbọn li ọjọ wọnnì, li Oluwa wi, emi kì yio ṣe iparun nyin patapata. 19 Yio si ṣe, nigbati ẹnyin o wipe: Ẽṣe ti Oluwa Ọlọrun wa fi ṣe gbogbo ohun wọnyi si wa? nigbana ni iwọ o da wọn lohùn: Gẹgẹ bi ẹnyin ti kọ̀ mi, ti ẹnyin si nsìn ọlọrun ajeji ni ilẹ nyin, bẹ̃ni ẹnyin o sin alejo ni ilẹ ti kì iṣe ti nyin. ",0
Mo fe ni ajosepo pelu e tori pe o je iyawo mi,1
Ejoo oko mi tile bayi o Ejoo eyin obinrin talo Fe do mi,1
"Abeke olójú ede Abeke mo dode ere Ara mi ò ya gaga Mo dé àárín ore Inú mi ò dùn dele Mo woye pe kilo se mo Mo rí wipe mi ò rí imi rẹ laatan ni Abeke, mo ti sode titi Mi ò ri ẹran bí Iguala Eran bi ẹran  Tó ngbe ẹran egbe rẹ mi",1
Je kin ma je ise e loju pali.,1
"Awon isele tuntun 3,852 ni o seyo ni osu kewaa, eyi ti o mu ki apapo iye awon isele ti o ti seyo lati igbati ajakale arun yi ti be sile di 62,853. Iye awon ti o ti je alaisi lo soke lati mejilelogbon si 1,144. Awon alaisan ti won n gba itoju lowolowo je 3,034 ni opin osu yi. isele tuntun merinlelogun ni o tun seyo ni osu kewaa, eyi ti o mu ki apapo iye nawon isele ti won ti fi di e mule di 1,220. Iye awon ti o ti je alaisi ko yipada. Iye awon alaisan ti won ti gba iwosan lo soke si 1137, nigba ti awon alaisan merinla n gba itoju lowolowo ni opin osu kewaa.",1
"ERIN WO, AJANAKU SUN BI OKE. OLOWO WAJA, BABA RELE",1
"Atẹjade naa ni ile oloogbe to wa ojule Kẹrindinlgbọn, opopona Oluwatimiro, ibudokọ Ewu-Elepe, ni opopona Ijede nilu Ikorodu, ni wọn yoo ti sin Baba Suwe.",1
"Arewa obinrin to nka post yi, se lila 👅 niwo fe ni abi finger 🖕",1
"Alaga awọn adari ẹsọ Amọtẹkun lẹkun Guusu Iwọ-Oorun ọhun ni eeyan to le lọọọdunrun lawọn doola ẹmi wọn lọwọ awọn ajinigbe laarin asiko ti awọn fi ṣeto naa lọdun to kọja, ti awọn si tun ri ọkọ bii ọgọrin gba pada lọwọ awọn ole alọ-kolohun-kigbe.",1
Amọ iṣoro to rọmọ iṣẹ abẹ yii ni pe o le fa ki nkan ọmọkunrin ku patapata lai ṣiṣẹ mọ.,1
Mo fe ra moto fun iya mi,0
": idajọ rẹ̀ mbẹ ni gbogbo aiye. 8 O ti ranti majẹmu rẹ̀ lailai, ọ̀rọ ti o ti pa li aṣẹ fun ẹgbẹrun iran. 9 Majẹmu ti o ba Abrahamu dá, ati ibura rẹ̀ fun Isaaki; 10 O si gbé eyi na kalẹ li ofin fun Jakobu, ati fun Israeli ni majẹmu aiyeraiye. 11 Pe, iwọ li emi o fi ilẹ Kenaani fun, ipin ilẹ-ini nyin. 12 Nigbati o ṣe pe kiun ni nwọn wà ni iye; nitõtọ, diẹ kiun, nwọn si ṣe alejo ninu rẹ̀. 13 Nigbati nwọn nlọ lati orilẹ-ède de orilẹ-ède, lati ijọba kan de ọdọ awọn enia miran; 14 On kò jẹ ki ẹnikẹni ki o ṣe wọn ni iwọsi: Nitõtọ, o ba awọn ọba wi nitori wọn; 15 Pe, Ẹ máṣe fi ọwọ kan ẹni-ororo mi ki ẹ má si ṣe awọn woli mi ni ibi, 16 Pẹlupẹlu o pè ìyan wá si ilẹ na: o ṣẹ́ gbogbo ọpá onjẹ. 17 O rán ọkunrin kan lọ siwaju wọn; ani Josefu",0
Mo ni fe ise ale tori pe mo raye lati losi ile iwe losan,0
"Agba Awo nilẹ Ibadan, Idowu Olukunle ti salaye pe ẹtan lasan ni bawọn onigbọwọ awọn olowo nabi to n ko awọn asẹwo lọ soke okun, se maa n dun mahuru mọ wọn .",1
" Ebi Williams ko lo si West Palm Beach ni Florida lati Compton nigba to je omo odun mesan ko le ba le lo si akademi tenis ti Rick Macci, to fu ni eko ere -idarayan yioku. ",0
 E ho iho ayo Ape+Itewe (Keyboard) fun Yoruba ati awon ede miran ti jade ,0
"Bakteria wa nibi gbogbo ni ile-aye, won wu ninu erupe , omi kikan gbigbona, idoti,omi, ati jinjin ninu ile aye, bakanna ninu elo elemin, ati ninu ara awon ogbin ati eranko. ",0
Se ni aisan yii tun le fun mi lẹyin ti mo se isẹ abẹ oju ara tan nitori ara mi kii si silẹ lati fa nnkan ọkunrin mọra lati je ko raye wọle.,1
AGBA OSUGBO FOWO OSUN LELE!!!,1
Ààrẹ Muhamadu Buhari ti rìnrìn àjò lọ sí Daura ní ọjọ́ kọkànla ọsu kejila ọdun 2020. Lásìkò yìí ni àwọn jànduku yabo ilé Ẹ̀kọ́ GSSS Kankara ti wọ́n sì jí akẹ́kọ̀ọ́ ọkunrin ọ̀ọ́dúnrún gbé ti wọn si túwọn sì padà lẹ́yìn ọjọ́ mẹ́fà nínú igbó kan ní ìpínlẹ̀ Zamfara,0
"Pupọ ti awọn aarun igbaya ni a rii ninu awọn obinrin ti o ju ọjọ -ori 50 lọ, botilẹjẹpe o ṣee ṣe ni gbogbo ọjọ -ori. Awọn obinrin ti o ni itan idile ti alakan igbaya ni o ṣeeṣe ki o pade rẹ, lakoko ti awọn ifosiwewe miiran bii ounjẹ ti ko dara ati ifihan si itankalẹ tun le mu awọn aye pọ si.",1
"Gẹgẹbi ile-iṣẹ kan, a ṣe alabaṣepọ pẹlu ọpọlọpọ awọn ile-iwe ati awọn iṣẹ ti o da lori agbegbe lati ṣe atilẹyin fun awọn ọmọ ile-iwe. Ti o ba nifẹ si ṣiṣe ijabọ kan, nilo agbegbe iṣoogun tabi itọju, tabi ni awọn ibeere nipa ilera ibalopo, jọwọ kan si awọn orisun ti a rii lori Awọn nkan Agbegbe wa itọsọna.",1
"Inu ẹwọn ọhun ni wọn ti pade, ni wọn ba di ọrẹ ojiji, wọn si pinnu lati da ikọ adigunjale tiwọn silẹ bi wọn ba ti jade. Bi wọn si ti gba ominira ni 2020 naa ni wọn bẹrẹ iṣẹ alọkolohun kigbe ọhun pada, to fi di pe wọn tun ko sọwọ lẹẹkeji. Ibọn ilewọ ibilẹ kan ati ọta ibọn ti wọn ko ti i yin lawọn ọlọpaa ba lọwọ wọn.",1
"Ní ọjọ́ kẹtàlélógún oṣù kẹta, Nàìjíríà fìdí ìṣẹ̀lẹ̀ tuntun mẹ́wà á múlẹ̀: mẹ́fà ní Ipinlẹ eko, mẹ́ta ní Àbùjá, olú ìlú Nàìjíríà àti eyọkan ní Ipinlẹ Ẹdo. wọ́n sì tún fìdí ẹni àkọ́kọ́ tí ó jẹ́ aláìsí látipasẹ̀ àrùn COVID-19 múlẹ̀, ẹni tí ó jẹ́ àgbàlagbà ọmọ ọdún mẹ́tàdínláàdọ́rin tí orúkọ rẹ̀ njẹ Suleiman Achimugu, onímọ̀ ẹ̀rọ àti ọ̀gá àgbà tẹ́lẹ̀ fún ilé iṣẹ́ Pipeline and Product Marketing, ẹnití ó ṣẹ̀ṣẹ̀ dé láti ìlú aláwọ̀funfun pẹ̀lú aìlera ara.",1
"Titi di oṣu Karun-un, ọdun 2022 ta a wa yii, niroyin ipapoda awọn ọba wọnyi n gori afẹfẹ leralera wọn. Olubadan ilẹ Ibadan, Ọba Saliu Akanmu Adetunji, lakọkọ ọba to waja lọdun 2022 yii. Lọjọ keji, oṣu Kin-in-ni, loun faye silẹ to gbọrun lọ lẹni ọdun mẹtalelaaadọrun-un (93).",1
Kinni itumọ 'Technology' ni ede Yoruba?,0
"Nnkan oṣu obinrin le dawọ duro laipe ọjọ, lai ni idi kankan",1
Mama Rebecca Shode ti sun ninu Oluwa,1
"Ajọ to n mojuto ajakalẹ arun lorilẹede Naijiria, NCDC ti kede pe eeyan mọkandinlogun lo ti di alaisi lori ajakalẹ arun iba Lassa to tun ṣẹṣẹ gbilẹ lawọn ipinlẹ kan lorilẹede Naijiria.",1
Àworán díe rèé láti ibi ètò isin orin ìdágbére fún olóògbé Ibidunni Ighodalo tó  jáde láyé lọ́jọ́ Àìkú tó kọ́já yìí,1
"Amọ, awọn onimọ iṣegun eleto ilera ti ja ọpọ ahesọ ọrọ ti ẹnikẹni ko le fidi rẹ mulẹ nipa nnkan oṣu obinrin",1
"Nigbati ajosepo Ijesha pelu Ekiti ko dogba nitori iwa iteloriba ti Ilesha nwu si won, ni won pada si aye won. ",0
Lati gba Seun sofun wa pe iyawo e loyun ni mama agba ti n pe Iyawo Seun ni Iya Ibeji.,1
"Lẹyin ọjọ mẹrinla ti Alaafin waja, Onijẹru tilẹ Ijẹru naa tun papoda",1
"Elomi to ko ba iti gba ase lowo pasito tabi alfa ko ni sunmo iyawo re, iyawo ode ni gba ki oko sunmo oun",1
O fikun un pe arákùnrin Emeka Okoro ti wọn ṣekọlu si n ṣagbatẹru awọn alatilẹyin Tinubu tii kii sẹ ọmọ ilu amọ ti wọn wa lati okeere.,0
"Mo daku nigba ti ohun isere ibalopọ kọ, ti ko jade loju ara mi: Obinrin naa salaye pe ohun isere ibalopọ naa sare kiakia fun oun ni adun ibalopọ, to si gbe oun de 'ọrun', gbe oun pada laarin aabọ isẹju.",1
Agba Awo kan ni imulẹ fun awọn olowo nabi naa ko muna d'oko,1
"BI NKAN OSU OBIRIN KOBA LO LASIKO...e je kia mu aso ti obirin naa fi se alejo yii, kia lo gbele lori ogan ikan kia wa fi aso yii si , ti awon ikan yii bati kole bo aso yi mole lojo yen naa ni nkan osun naa ma dawo duro. Ire oo.",1
"Afi bo ṣe di ọjọ kẹta lẹyin ti Gloria bimọ tan, iyẹn lọjọ ọdun Keresimesi, ti Iyaabeji tuntun naa dagbere faye, to si fi awọn ọmọ to ti n tọrọ tipẹ naa silẹ lojiji, to darapọ mawọn ara ọrun. Latigba ti iṣẹlẹ aburu naa ti ṣẹlẹ ni nnkan ko ti ri bo ṣe yẹ ko ri mọ nile oloogbe yii, adura tawọn eeyan si n ṣe fun idile rẹ ni pe k’Ọlọrun fun wọn lagbara ti wọn yoo fi gbe iṣẹlẹ buruku naa kuro lọkan, ko si da awọn ẹjẹ ọrun ti iya wọn ko duro wo wọn yii si.",1
Afofun gbemu oponu sowe ile nu👌,1
"Gẹgẹ b’ALAROYE ṣe gbọ, o to bii ọjọ meloo kan ti ojojo ti n ṣogun Ọba Salawudeen, lọjọ Kẹwaa, oṣu Keji, ọdun 2022 yii, niroyin ti kọkọ gba ilu kan pe ọba naa ti waja, ṣugbọn ti ọrọ ko pada ri bẹẹ mọ, ko too di pe iku pada ka a mọ ori apere, to si ṣe bẹẹ jẹ ipe awọn baba nla ẹ.",1
"Ṣiṣe ẹlẹyamẹya si awọn obinrin nitori nkan oṣu wọpọ lorilẹede India nibi ti ṣiṣe nkan oṣu ti jẹ nkan eewọ tipẹ, ti wọn si maa n ri awọn obinrin to n ṣe nkan oṣu gẹgẹ bi ẹni ti ko mọ.",1
"Taiwo, egbon Funke ri alejo re lana to wa lati ilu Eko",0
Ogun to ma wo aisan ọbalúayé wa ,1
"Kẹmi Filani kọ ọ pe, ‘‘Opurọ pasitọ, irọ pọ, o ti pọ rẹpẹtẹ, opurọ olufẹ. Gbogbo ẹyin tẹ ẹ n ṣi abẹ yin fun un, tẹ ẹ n jẹ ko maa ka itan yin soke, ẹ wo bi wọn ṣe lawọn o mọ ‘kinni’ yin ri nigboro, ti wọn lawọn o mọ yin ri.  O ma ṣe fidio rẹ yẹn daadaa o, ṣaa sinmi iranu yẹn, SINMI Ẹ”",1
"Lẹyin naa ni wọn ni afurasi ọdaran yii lọọ ba mama ọmọdebinrin naa sọrọ, wọn lo tun lọọ ba pasitọ ṣọọṣi kan pe ki wọn ba oun ṣe e ti mama ọmọ naa ko fi ni i mọ nnkan to ṣẹlẹ, o loun o fẹ ki akara tu sepo.  Bẹẹ lo tun lọọ ba aafaa kan pe ki wọn ba oun ṣe e tiyaa ọmọ naa ko fi i ni i ranti ohun to ṣẹlẹ tabi ba oun ja lori ẹ. Ṣugbọn nigba to ri i pe ọrọ naa ti bẹrẹ si i ja ranyin laduugbo, o bẹsẹ rẹ sọrọ, o sa lọ.",1
"Ko si eyi ti o so pe ojise mimo ni omobirin mejila tabi omokunrin mokanla, Baba Anabi ku saaju ki ato bi Anabi, iya re si jade laye pelu nigba ti Anabi di omodun mefa",1
Mélòó ni a máa dó l’óbò tí a fi máa máa gbà’dúrà pé kí ilẹ má mọ?,1
Asiri to tu a ti ti owun ediye fin se ìgbọ̀nsẹ̀.,1
Awon Dokita na ko se daada bi won si fi ise sile ti won ko si fi enikeni so awon alare na ti won ko si fun won ni itoju to peye ki won to da ise sile.,1
"Adari agba ileeṣẹ NNPC, Mele Kyari ṣalaye eyi ninu atẹjade kan to fi si oju opoTwitter rẹ lẹyin to ṣe abẹwo si gomina ipinlẹ Nasarawa, Abdullahi pe, igbesẹ naa wa lara awọn eto wiwa epo rọbi lawọn agbegbe to jina si ori omi ni Naijiria.",0
Dido ni obo eje ka do obo dada,1
E ba mi ki iya Ajara,0
Òpó iná niwaju ile wa ti ye. ,0
Kini Iwulo Ileke Idi Lilo Fun Eyin Obinrin,0
Ọkọ mi bẹ̀rẹ̀ sí ní lù mí lẹ́yìn tí mo lòdì sí ibálọ̀pọ̀ láti ihò ìdí lẹ́yìn- Sabira -,0
Nipa Itọju Aarun igbaya,1
"ALAROYE gbọ pe iṣẹ jija awọn ọlọkọ lole dukia wọn bii owo, foonu, aago atawọn nnkan ẹṣọ mi-in to lowo lori ni ọdọmọkunrin ẹni ọdun mẹrinlelogun naa yan laayo, o si ti gbowọ lẹnu iwa gbewiri ọhun. Ki i ṣe Tunde nikan o, ọwọ tun ba ẹni keji rẹ ti wọn jọ n jale, Tokunbọ Ọmọtọla, ẹni ọdun mẹrindinlọgbọn.",1
To ba need okurin to ma ma do Kara kara soro soke ma ti ju ,1
Ififunni je ajosepo igbeyawo eyi ti o pe fun fifi ohun ti oko tabi iyawo ba ni sile ki o ba le ba aini ara won pade ati leyin naa gbe idile alayo kale. ,1
"ALAROYE gbọ pe ni kete ti akẹkọọ naa jẹ majele ọhun ni wọn sare gbe e lọ si ileewosan ẹkọsẹ iṣegun oyinbo ti Fasiti Ilọrin (UITH), Ilọrin, ipinlẹ Kwara lati doola ẹmi rẹ, ṣugbọn ẹpa ko boro mọ, eleku ọrun ti polowo, iku ti mu ẹmi ẹ lọ. Wọn ni Anuoluwapọ ti gbiyanju lẹẹmeji ọtọọtọ tẹlẹ lati gbẹmi ara rẹ, ko too wa di pe ala rẹ wa si imuṣẹ lowurọ Ọjọbọ, Tọsidee, ọṣẹ yii.",1
"Loru mọju ọjọ kọkanlelogun, oṣu Kejila, ọdun naa, ti i ṣe ọjọ kẹsan-an ti Ṣọun Ogbomọṣọ waja, l’Aṣigangan tilẹ Igangan, Ọba Abdul-Azeez Adeoye Lawuyi, naa tẹle e.",1
Alaye Hadiisi ti o so nipa Itanran eniti o ni Ajosepo Pelu Eleto Re ni Osan Ramadan,1
se o mo ni pe alabara meji lobinrin yen,1
"Laarin oṣu mẹfa sasiko yii, o kere tan, ọba meje lo ti waja nipinlẹ Ọyọ nikan ṣoṣo. Onigbẹti tilu Igbẹti, Ọba Emmanuel Oyekan Oyebisi (Afasẹgbejo Kẹta), lo kọkọ rajo alọọde nipari ọdun to kọja, iyẹn lọjọ kẹfa, oṣu Kọkanla, ọdun 2021. Ẹni ọdun mẹtadinlọgọrin (77) lo wa ti iku fi mu un lọ si isalu ọrun.",1
 Ika ti o ba si n dun ni a ki i fibo abe aso. ,0
Awon mejeji ma n lajosepo ni gbogbo igba,1
Bose ya iwe mi lo ni o,0
"Apẹẹrẹ gboogi to ma n jẹyọ ti nkan oṣu obinrin ba fẹ ẹ dawọ duro laipe ọjọ, ni pe ko nii wa deede mọ tabi ko dawọ duro lai ni idi kankan bi oyun.",1
"Owo po lowo mi, mi o le sanwo asoebi Bayo ",1
"Ni shoki: Dokita wa ni ki a ma se fi igi ifoyin wa le sinu ile ìgbọ̀nsẹ̀, tori orisirisi idoti, kokoro ati aimo lo wa nibe. Gbogbo igba ti a ba flush, igbe ati orisirisi ma bale igi ifoyin ati awon ikan ma. E jafara. E se giri. E bikita",1
"Orun mu , ile náà si tutu",1
Baba yen mo mi nigba ti mo juwe ara mi fun won,0
 Ẹ̀yin awakọ̀ tí ẹ máa ń tẹ fóònù lórí ìrin ti rugi oyin l'Eko- FRSC.,1
Animashaun loruko mi,0
BI ASE NDO OBINRIN KUKURU ATI OBINRIN GIGA.,1
Iyawo Ni Gbogbo Omo Ijo Ni Pasito Ti Fee Ba Sun Tan ,1
"Lẹyin ọsẹ meji ta gbe fidio naa sita, ni Baba awọn ibeji yii kan si BBC Yoruba lati sọ alaye tiẹ lori awọn ẹsun ti Iya ibeji fi kan an.",0
"Oladimeji tẹsiwaju pe onisẹ ọwọ atọkọse Panel Beater ni oun amọ iya ibeji ko sisẹ kankan nigba naa. O ni nigba ti awọn ibeji pe osu mẹjọ pere lọdun 2000 ni mama wọn ti n gbe awọn ọmọ naa si ibudo itọju ọmọde, ta mọ si Day Care.",0
"Nígbà tí ó bá jáde láyé, tí ó bá sì re ibi àgbà rè, n óo fi ọ̀kan ninu àwọn ọmọ rẹ̀ jọba, n óo sì jẹ́ kí ìjọba rẹ̀ lágbára.",1
"Aarun ko gbo oogun kii se arun ti eniyan le ko nipa, bi ba owo tabi wi wo aso kan naa",1
"O ma se o, omo yen ti gbe emi mi ",1
"gbogbo ẹnyin ti Juda ti ẹ wọ̀ ẹnu ilẹkun wọnyi lati sin Oluwa. 3 Bayi li Oluwa awọn ọmọ-ogun, Ọlọrun Israeli wi, tun ọ̀na ati ìwa nyin ṣe, emi o si jẹ ki ẹnyin ma gbe ibi yi. 4 Ẹ máṣe gbẹkẹle ọ̀rọ eke, wipe: Tempili Oluwa, Tempili Oluwa, Tempili Oluwa ni eyi! 5 Nitori bi ẹnyin ba tun ọ̀na ati ìwa nyin ṣe nitõtọ; ti ẹnyin ba ṣe idajọ otitọ jalẹ, ẹnikini si ẹnikeji rẹ̀. 6 Ti ẹnyin kò ba si ṣẹ́ alejo ni iṣẹ́, alainibaba ati opó, ti ẹnyin kò si ta ẹ̀jẹ alaiṣẹ̀ silẹ ni ibi yi, ti ẹnyin kò si rìn tọ ọlọrun miran si ipalara nyin. 7 Nigbana ni emi o mu nyin gbe ibi yi, ni ilẹ ti emi fi fun awọn baba nyin lai ati lailai. 8 Sa wò o, ẹnyin gbẹkẹle ọ̀rọ eke, ti kò ni ère. 9 Kohaṣepe, ẹnyin njale, ẹ npania, ẹ nṣe panṣaga, ẹ nbura eke, ẹ nsun turari fun Baali, ẹ si nrin tọ ọlọrun miran ti",0
"Gẹgẹ bi iroyin to tẹ BBC Yoruba lọwọ, Adegunju jade laye lasiko aisan kan to ba afinra, eyi ti ko ju osu meji pere lọ. Ologbe Yemi Adegunju ni wọn ti sin sile rẹ to wa nilu Ibadan l'Ọjọru.",1
"Fun iyanu re ti mori Fun abo re lori mi Opolopo lo ti ku Ti won ti file saso bora Morowore o, ninu aye mi o Iyanu nla lo je,Jesu eku ise",1
Kii ṣe igba akọkọ niyi ti wọn yoo yẹyẹ awọn akẹkọbinrin nitori asiko nkan oṣu.,1
"Se awon ara abule naa ji pelu igbe ti n jade lati ile Daodu ilu naa Alhaji Shuaibu Akanji Oniso, eni ti o gbe emi mi pelu okan lara awon iyawo re Belaawu Iya Elekuru.",1
"Ileeṣẹ ọlọpaa ni ikọlu to waye si arákùnrin kan to wọ aṣọ ẹgbẹ oṣelu APC ko ṣẹlẹ nibi ipolongo idibo naa, agbegbe miran ni awọn ole janduku ti ṣekọlu si ọkunrin kan.",0
"Sunday Oladimeji ni lasiko ti wọn ba awọn pari ija tan, ni iya ibeji gbe ọmọkunrin kan lọwọ, to si n fun ni ọyan.",0
"Tẹ o ba gbagbe, ni bii ọṣẹ meji sẹyin ni ọwọ tẹ Serkin Fulani ipinlẹ Kwara, Usman Adamu atawọn miiran lasiko ti wọn fẹẹ gba owo itusilẹ arakunrin kan, Abubakar, ti wọn jigbe. Gbogbo awọn eeeyan ilu Ilọrin, ati gbogbo agbegbe rẹ ni wọn n dunnu latigba ti ọwọ ti tẹ wọn tori pe ko si ẹsun ijinigbe mọ, wọn si n rọ gomina ko ma tu awọn afurasi naa silẹ laijẹ pe wọn foju wina ofin.",0
Omo odun melo ni won nigbati nwon se alaisi?,1
"'Mò ń ta ilé ọmọ mi, mo tún ń fi ẹyin ilé ọmọ hááyà, eͅ wá rà á láti bímọ''",1
"Obinrin kan Fe wonu motor,owa fe subu,loba sare gbami mu,eje mope Abe loti sesi gbami mu,mowa fa ibeji aya re,loba si fo eti mi",1
AWE OBINRIN TO NSE NKAN OSU NINU ISLAM,1
"O ma wa ga o, awon ololufe yii n sebi pe won ti ro efo fun arawon je",1
"Ounjẹ jijẹ jẹ ọrẹ ara, amọ jijẹ idin ninu burẹdi jẹ ohun to so si ni lẹnu, to si bu iyọ si.",0
Ìtura ẹnu ọ̀nà ilé ọmọ obìnrin (Cervical Orgasm),1
Iya samueli eya sin omo yii ni gbé̩ré̩ ìpàkó,1
"Nibi ipade kan ti adari awon omo ijo Katoliki mimo Pope Francis se ni orilede Vatican City se pelu awon odo ilu na, o so wipe odaran ati alarun-opolo ni gbogbo awon okunrin to ba ma’n gbe awon olosho ati asewo.",1
se ebi n pa e ni ti o fi n la sibi?,0
"Tori owo ti wọn bun un to fẹẹ fi ta awọn ọmọ orukan lọrẹ, ijọba Eko gboṣuba fun Davido",1
Trudeau ṣalaye pe awọn ile ifopamọ le gbẹsẹ le akaunti awọn to ba ni ohun kan ṣe pẹlu iwọde tako abẹrẹ covid-19.,0
" Ti o ba la ala wipe o nba ajoji eniyan lopo ti o nda omira ti o ji pada saye ti gbogbo abe re tutu, ibaa je okunrin tabi obinrin lo la ala be ala buburu ni Olorun o ni je ki a ri iku omo laye wa. ",1
iyawo mi oloju ede,1
Kilode ti o po Obinrin feran Lila siwaju Dido 🤔 ko faja rara nitori ise mi nii 😡,1
Ọkan ejo Sèbé ni awọn eniyan ma fi n se ounjẹ jẹ. Wọn ni o ma n fi agbara kun agbara wọn.,0
EERIN WO IGI OKO PA LOLOM FADEYI OLORO RE IWALE ASA,1
"AWỌN AṢIRI TẸ O MỌ NIPA DAN FOSTER, GBAJUMỌ SỌRỌSỌRỌ TO TẸRI-GBAṢỌ",1
Ise oluko ni baba mi n se,0
Oxford AstraZeneca - Ìjọba àpapọ̀ ní kò séwu nípa abẹ́rẹ́ àjẹsára,0
Ola imoran ti mo gba awon musulumi ni nwon fi koraro dake laïkofesi pelu wipe Pandit ko simi ereke ebu ni sise.,0
Okunrin ti mo pade lode Bose ni arakunrin to kere sugbon o mo rese,1
 Won ka ori oku mejidinlogun mo Adelani lowo ni Ado-O do ,0
 Ìwàìbàjẹ́ olóṣèlú tabi ìwàìbàjẹ́ lasan ni lilo agbara sisofin àwon onise ijoba fun ere adani lona to lodi sofin. ,0
" Lati nnkan bii aago mesan-an owuro lawon eeyan ti n tu jade lati lo s’Iju-O do , lati loo bu ola ikeyin fun oloogbe. ",0
"Ko ya kuro nibi bayi, ti ba gba e mu, seni mo ma na e, olorire omo",1
"Amọ ti ọkunrin ba ni arun ẹjẹ, o ṣeeṣe ko ni aisan Priapism yii ti nkan ọmọkunrin rẹ ko ni lọ silẹ bọọrọ.",1
"Bi o ṣe ti wa ni, oju wa nwọ̀na siwaju ati siwaju, fun iranlọwọ wa ti o jẹ asan: lori ile-iṣọ wa, awa nwọ̀na fun orilẹ-ède, ti kò le ràn ni lọwọ. 18 Nwọn dẹkun si ipa ọ̀na wa, ti awa kò le rìn ita wa: opin wa sunmọ tosi, ọjọ wa pé; nitori opin wa de. 19 Awọn ti nlepa wa yara jù idì ọrun lọ: nwọn nlepa wa lori oke wọnni, nwọn bà dè wa li aginju. 20 Ẽmi iho imu wa, ani ẹni-ororo Oluwa, ni a mu ninu ọ̀fin wọn, niti ẹniti awa wipe, labẹ ojiji rẹ̀ li awa o ma gbé lãrin awọn orilẹ-ède. 21 Yọ̀, ki inu rẹ si dùn, iwọ ọmọbinrin Edomu, ti ngbe inu ilẹ Usi; sibẹ ago na yio kọja sọdọ rẹ pẹlu: iwọ o si yo bi ọ̀muti, a o si tu ọ ni ihoho. 22 A mu aiṣedede rẹ kuro, iwọ ọmọbinrin Sioni: on kì o si tun mu ọ lọ si",0
Ẹyin obìnrin.. Se e lé gba kí ọkùnrin do ihò ìdí yín ,0
Toyin Abraham: Egboogi fun onibisi ni oun yan laayo,1
Enikeni ko gbodo sunmo enikan ti ise ibatan re lati tu ihoho re; Emi ni Oluwa(6). ,1
Kayefi Nla: ''Bawo ni mo se le dekun ibalopo bi toko-taya ti o n waye laarin emi ati aburo oko mi?'' ,1
" A o ni kógo jà bí a bá kùnà láti ménubà Abdias do Nascimento ti òun náà ko ìwé lórí Afro-Latin America, isé ònkòwé yìí ni o gbegba orókè láàrin àwon ònkòwé Afro-Brazilian. ",0
"Gẹ́gẹ́ bí onímọ̀ kan tí wí, omi nìkan ló yẹ ká máa fi fọ ojú ara wa nítorí àwọn ìdí wọn yìí:",1
"Baba ibeji wa sẹ lori ọrọ ti iya ibeji sọ pe oun wi fun pe kawọn gbe ibeji lọ sile ọmọ alainiya. O ni ko si oun to jọ bẹẹ rara, irọ lasan ni to si salaye pe epe to n sẹ fun awọn lo mu ki oun fisilẹ.",0
"Pẹlu iṣẹ abẹ si ni awọn dokita fi ge agadagodo naa kuro lara nkan ọmọkunrin rẹ, ti ipalara to ti mu ba a si lagbara ju nkan ti awọn dokita lero lọ.",1
" 1 RANTI, Oluwa, ohun ti o de sori wa; rò ki o si wò ẹ̀gan wa! 2 A fi ogún wa le awọn alejo lọwọ, ile wa fun awọn ajeji. 3 Awa jẹ alaini obi, baba kò si, awọn iyá wa dabi opó. 4 Awa ti fi owo mu omi wa; a nta igi wa fun wa. 5 Awọn ti nlepa wa sunmọ ọrùn wa: ãrẹ̀ mu wa, awa kò si ni isimi. 6 Awa ti fi ọwọ wa fun awọn ara Egipti, ati fun ara Assiria, lati fi onjẹ tẹ́ wa lọrùn. 7 Awọn baba wa ti ṣẹ̀, nwọn kò si sí; awa si nrù aiṣedede wọn",0
Ilẹ̀ ọbalúayé ni an pe awon agbegbe kakiri aye ti won n je jijoba lelori tabi mimojuto latowo oba kan tabi ijobaenidie.,0
" Ko si eyi ti o so pe ojise mimo ni omobirin mejila tabi omokunrin mokanla, Baba Anabi ku saaju ki ato bi Anabi, iya re si jade laye pelu nigba ti Anabi di omodun mefa (6). ",1
