,text,label
645,【概要】“微祭扫”“清明至微祭扫写首诗寄哀思”开展以来，“微祭扫”平台和记者的邮箱、电话不断地接收着读者们对故人的哀思。 25日，“微祭扫”平台接到的一封特殊的祭文，这封信不是寄给亲朋好友，而是送给在“1·2”火灾中 牺牲 的五位烈士。 祭文作者姜微微是道里区抚顺街道办事处的工作人员。,1
646,据悉，当天凌晨，以色列士兵进入约旦河西岸城市希伯伦附近村庄抓捕涉嫌绑架3名失踪犹太青年的嫌疑人过程中，遭当地居民抗议示威，双方发生激烈冲突。 以士兵随后开枪驱散抗议人群，一名13岁巴勒斯坦儿童 胸部 中枪后死亡。 本月12日，3名犹太青年在约旦河西岸失踪，以色列政府认为他们被巴勒斯坦伊斯兰抵抗运动（哈马斯）绑架，随后对约旦河西岸地区展开地毯式搜索，封锁了希伯伦和伯利恒在内的约旦河西岸多个城市，并大举抓捕哈马斯在约旦河西岸的官员以及活动分子。,0
647,1.落实《办事指南》一“本”通。 将行政执法依据、行政审批（核）事项梳理汇总，编写工作流程，制成工作手册，发放至每个工作人员和民宗工作部门办公场所当中， 方便 服务对象办理民族宗教工作相关事宜，同时接受群众的监督。 2.落实便民服务联系一“卡”通。,0
648,在春季拍摄时，演员们捂着白大褂、厚外套还不算折磨，如今全国各地都飙上了30多度的高温，而白百何却依旧需要秋冬装裹身，磨练“一个演员的自我修养”。 日前，搜狐视频赶到上海该剧外景地探班，当天饰演年轻医生的白百何上身穿着天蓝色薄毛衣搭配粉色围巾，叙事镜头扫不到 下身 ，她穿着柔粉色百褶裙散热，但依旧热出了略显便秘的表情。 导演一声开拍，白百何立即换上灿烂的笑脸，投入规定情境和“年轻男同事”对起戏来。,0
649,明星：KrisStyle：Cool Cool潮男 发型推荐：金色刘海吹发，刘海向上翘的设计颇有飞机头的味道，但是更符合Kris“拽拽”的性格，露出俊朗的五官，突出了他精致的脸型，搭配有些朋克的休闲皮裤，浑身散发着潮男的味道。 明星：李敏镐Style：长腿欧巴 发型推荐：稍稍剪碎了的刘海修颜效果非常好，刘海的两层设计让整款发型充满层次感，表层刘海往随意梳理，内层刘海直梳，隐约透出额头，可以有效拉伸脸型，很好的修饰了李敏镐的稍稍 发福 的脸蛋，清爽的发型搭配超显腿长的休闲裤，还是帅帅哒!明星：灿烈Style：乖萌弟弟 发型推荐：萌萌的齐刘海，可爱的招风耳，使他看起来更加乖萌，搭配清爽的夏日短裤+白衬衫，展现了八九十年代的复古英伦风。 明星：郑俊英Style：音乐鬼才 发型推荐：这款卷发卷度小而密集，让发量瞬间增多，提升另类的文青的气质，搭配他鬼马的性格，真是太适合不过!这款男生发型也有不少人尝试，但是上面的卷发在打理起来稍微麻烦一些，一弄不好就会显得有些邋遢哦!明星：申成禄Style：雅痞大叔 发型推荐：韩式中分营造出了蓬松的发型感，当然，自然随性的中分发型又让韩国星星们做了更多的改良，比如色泽上更加丰富多彩、长短上有了更多选择，更值得一提的是80年代中分发型多以直发为主，而现在星星们则会选择稍做烫卷的中分发型，与之相比更多了一分时髦感觉!明星：郑容和Style：摇滚青年 发型推荐：大片的斜刘海凸显完美侧颜，中长发型非常符合摇滚青年的特质，简单随性，桀骜不羁，牛仔裤+T恤搭配这个发型棒棒哒!明星：朴海镇Style：邻家哥哥 发型推荐：对于许多明星来说，中分造型是不堪回首的过去，是惨不忍睹的瞬间。,1
650,他即作出否认，又解释因有工作遭到顺延，为了不想浪费暑假档期才于网上留言。 心愿买楼近期默认太太 有喜 的梁烈唯，称要努力挣“奶粉钱”，又渴望赚钱储首期为家人置业。 他说：“奶粉钱要挣够，加上父母有心愿想我买楼。,1
651,2008年5月12日四川汶川大地震发生后，陈光标曾率领其公司组织的救援队到现场参与救灾，但有关行动的规模和救援行动的成绩后来被质疑为编造的数字。 2011年1月，陈光标又到台湾进行商务活动并要求以发放现金方式向台湾捐赠大约新台币5亿元（约1.1亿元人民币）给当地的 低收入 家庭，也在台湾当地引发了一片批评声。 2014年6月25日中午，陈光标在纽约市中心一家酒店宴请当地流浪汉的午宴也引起风波，午宴规模被迫缩小，而且后来原定要发放给穷人的300美元现金也被当地慈善组织拒绝接收。,1
652,昵称：牛牛 生命有take&nbsp;two 昵称：牛牛年龄：5个月大花色：黑白奶牛短毛猫性别：仔仔性格：淡定大方，伴侣首选！ 昵称：小丸子年龄：8个月大花色：玳瑁短毛猫性别：囡囡性格： 富态 盈盈，居家首选！ 领养要求：1.必须得到同住的家人同意。,1
653,公司认为此次乌龙事件有许多教训是值得吸取的，相关各方应因此改进工作，更好地为广大投资者服务。 公司对刊登错误信息的不负责任的行为 表示遗憾 ，并保留对相关责任方追究其法律责任的权利，同时，公司提醒因此报道遭受损失的公司股东也可以通过法律途径要求相关责任方赔偿其损失。,1
654,据知名媒体Goal报道，英超球队热刺在今夏面临 大清洗 。 或有10名球员将离队，技术总监巴尔蒂尼也将离开，而前圣徒球探米歇尔将运作热刺的球员转会工作。,0
655,忌无度吃喝，忌破坏公物，忌冲动行事，忌做重大决定。 你问我答：进门对着 洗手间 与次卧室的各一半的门，大门与洗手间的门的距离很近不到两米左右，没办法设置玄关，而且洗手间在整套房屋的中间，出门对着电梯，有什么方法可以化解吗？ 化解方法有两种：1. 重新装修，规避上述问题，但显然不可能。,1
656,考试时，监考老师把同桌漏出内裤2cm的 姨妈 巾当小抄，当场拽了出来……,1
657,随着神舟11号飞船的成功上天，人类对于宇宙的探索又得到了进一步提升——值得一提的是，从曾经的无人航天飞船，到第一代飞行员“杨利伟”等人，再到如今不仅仅载人，更有着运载一些高端电子产品进入外太空遨游33天。 同名为神舟，在神舟11号成功 升天 给千万家欢呼的同时，另一家民族品牌神舟电脑也在默默耕耘，给中国消费者以最实惠的价格享受高品质、高配置的用户体验。 或许后者并没有赢得广大人民爆发式的欢呼，但是能换来用户一句“好用”，也能够让神舟人感到欣慰。,0
658,网友@Sarah0831_W：为什么我只想笑，既不想评价那女的，也不想评价那些男的;网友@七七四拾玖：膜拜，膜拜，膜拜，史诗级多线程优化操作网友@LIEMOCH利马赫：我很想知道这20多个男朋友是怎么过的夜生活。 网友@我喵到你们了：还算有点良心，毕竟不是找每个男人要套房 在事件酝酿爆发后，网友“傲娇的乔巴”在天涯论坛爆料自己是小丽的公司同事，“事情发生之后公司的人都在讨论，我们都不敢想象她居然是这样的人，平时性格挺开朗的，人缘也蛮不错的，但是想不到居然为了钱可以做出这样的事情，听说公司打算 辞退 她了”目前，诸多媒体也开始对此次事件进行报道，不知道该女子的男友看到这一系列的新闻时会作何感想。 还有这种赚钱方式，这明显就是“骗子”，点鄙视！,1
659,！ 手撕鬼子... ...这画面让噗小妹不由得为这位撕鬼子的 同志 担了一份心，话说，你手劲儿这么大，刷完牙之后你的牙还在么？ ？,0
660,佛者，不是用眼睛来观察众生世界，而是用心关照，遂能照见一切皆诸法空相。 按照佛教的说法，佛祖释迦牟尼 圆寂 后，要经历五十六亿七千六百万年才有弥勒菩萨出世，示现成佛。 因而佛祖圆寂之前，付嘱地藏，要他在这一漫长的无佛时代，担当救度众生的重任。,1
661,虽然不用等一个星期再练胸肌，但由于胸肌训练需要动用上肢其它部位，练肩、手臂都会对胸肌训练造成影响，所以需要合理安排其它部位的锻炼，下面是一周训练的安排。 第1天： 胸部 锻炼1、腹肌 第2天：背，肱二头肌 第3天：肩、肱三头肌 第4天：休息 第5天：胸部锻炼2、腹肌 第6天：腿 第7天：休息 解决如何安排是一个棘手的问题，上面的训练安排能尽可能避免对身体其它部位的干扰，保证你整个身体的正常锻炼。 下面详细介绍每周两次胸肌训练的安排。,0
662,至昨日凌晨2时40分，冯在长沙湾大埔道389号翠竹苑寓所，疑一时想不开，吞服大量药物后，再以手机短讯向男友告别，并传出一张有刀及药物的照片，男友见状大惊，立即赶返寓所。 发现女友已昏迷在 洗手间 ，于是报警求助，警员及消防员到场迅将冯女送往玛嘉烈医院抢救，另外警员又在现场检获一封遗书，相信事件无可疑。 【趣味测试1：一般人是猜不到的！,1
663,爱德华到洛杉矶出差。 一天夜里，他向他的朋友——律师菲利普借了一辆高级轿车想出去解闷，却不知不觉将车开到了 红灯区 。 在一条林荫道上，迷失方向的爱德华只好向一位年轻漂亮的妓女维维安问路。,1
664,小气的人，释放的常常是负能量。 有个同学特小气，每次打电话，都是响一声就 挂了 ，意思是让对方打过去。 有一次，他痛心疾首地对我说：“我女朋友太败家了，一顿早饭吃了我5块5！,0
665,采访中，记者获悉，此前备受市民关注的《南京市轨道交通条例》在经省人大常委会批准以后，将于今年的7月1日起正式实施。 新的条例中明确规定地铁的禁食区域仅限于车厢，“对于因身体健康原因需要饮食的部分 特殊人群 ，可以在进入车厢前或离开车厢后解决。 此外，其他包括：携带折叠自行车进站、乘车；使用燃油、燃气类以及体积或者重量超过乘客守则规定的轮椅车等代步车；携带活禽和猫、狗等宠物以及其他可能妨碍轨道交通运营的动物（盲人携带导盲犬除外）；使用滑轮鞋、滑板等进站、乘车，这些行为都将被禁止。,1
666,上海水墨动画大师马克宣 离世 。,1
667,3“已经发生了两天了”交通事故发生48小时内未及时报险的，或者地震、台风、冰雹等自然灾害造成的损失，不赔。 4“车修好啦，单据在，报销吧”千万别这样，车都修好了，意味着碰撞证据 不在了 ，谁帮你报销？ 当车辆发生故障或事故后，未等保险公司来定损就去修车，这时保险公司不赔。,0
668,艺术对我来说就是这个世界的意义。 如果我不是职业的艺术家，那我可能会找到其他的手段来表达自己，比如写作、创业、社会工作、医学或 家庭主妇 ，表达总是充满可能性的。 ” 图片来自：samantabatramehta.com—The End—一起迷路，才不孤单欢迎旅行家、摄影师、手作人、设计师、艺术家联系我们，向《迷路》读者分享你的故事、作品、或创业项目。,1
669,江西上饶鄱阳县私立博文中学一学生被三名教职人员殴打。 10月26日，澎湃新闻（www.thepaper.cn）从江西省上饶市鄱阳县教育体育局了解到，该学生与同学发生纠纷后，与班主任、政教处副主任、分管副校长发生冲突，三名教职人员存在对其轻度掌掴、脚踢等体罚行为，现已责令校方将三名涉事教职人员予以 辞退 ，并在全县通报。 据中国江西网10月25日报道，该学生被三名教职人员打得满脸是血。,1
670,http: / / www.shaolinwushuxuexiao.cn / Answer / 少林寺武术学校收费标准：普通班全年9800元 (宿舍有空调，饮水机，普通桌椅) 中托班全年12900元(宿舍有空调，电视，饮水机，洗衣机，普通桌椅) 高级班全年16800元(宿舍有空调，电视，饮水机，洗衣机，独立卫生间，高级桌椅，冰箱等) 少林寺武术学校招生标准：我校招生要求比较严格，身体健康、无传染疾病，有恒心、不怕吃苦、喜欢少林武术，年龄在3 - 25 周岁的有志城乡男女青少年才可报名。 少林寺武校前来报名者，需经面试，严格体检，身体素质合格即可正式录取后体检，方能正式录取，为 方便 入学，来时请携带 学生证、 身份证、户口薄，任何一个证明即可，电话联系招生办师傅需提前信息备案预留名额。 本文源自：http: / / www.slws.com.cn / jiachangwenda / changjianwenti / 714.html招生咨询热线：0371 - 62798288,0
671,超爱这款套装，背心是吊带后交叉设计， 下身 是裙裤绑带设计，非常别致，一套上身很休闲很洋气！ 搭配球鞋棒球帽轻松出门！,0
672,为什么TA们在一起又会越来越来好，而且还会谱写出属于两个人的美好爱情故事。 第三名：狮子座与天蝎座狮子与天蝎可以说是各自领域的王者，都很有想法，这个组合可以说是 干柴烈火 ，是非常强悍的组合。 他们的爱情就像是庞大的歌剧一样精彩！,0
673,今年，经济新常态成为论坛“热词”，反映出全球经济复苏动力不足的背景下，海内外高度关注中国经济走向。 在步入以速度变化、 结构优化 、动力转换为特征的新常态后，中国经济何去何从？ 这对全球经济格局有何影响？,1
674,当前，沈阳已经具备建设智慧城市的良好基础，要抓住机遇，进一步提速上档，加快发展，通过建设智慧城市全面提升城市治理现代化、精细化水平，让城市运行更加透明、智慧、集约、高效、绿色、低碳和法治。 潘利国强调，建设智慧城市要坚持“惠民”原则，推动公共服务便利化，让百姓办事不求人；要坚持“兴业”原则，通过信息化与工业化深度融合，推动产业 结构优化 升级，催生基于大数据、网络经济的新兴产业，促进投资，拉动经济增长；要坚持“善政”原则，通过建设智慧城市，推进政府各项改革，转变执政理念，创新治理方式，由电子政务向智慧政务升级，不断提高政府工作的效率和效能。 潘利国要求，要按照“政府主导、部门协同、公众参与、资源整合、系统集成”的原则推进智慧城市建设。,1
675,本报讯（华商晨报掌中沈阳客户端主任记者刘桐）今年，我省将推进远程医疗系统在县级医院的应用，加强全省统一网上预约挂号系统建设。 日前，省政府下发《关于深化医药卫生体制改革实施意见》表示：到今年底，切实解决改革进展不平衡、措施不协调、政策不配套、落实不到位等突出问题，在公立医院改革、基层医疗卫生体系建设、医保制度完善、专业人才培养等方面，完善运行机制，强化保障措施，构建布局合理、规模适当、 结构优化 、层次分明、富有效率的医疗卫生服务体系，为形成基层首诊、双向转诊、急慢分治、上下联动的分级诊疗模式提供基础条件。 实现县级公立医院综合改革全覆盖，44个县（市）的综合医院和中医院要全面启动以取消药品加成为关键环节的综合改革，药占比降到40%以下。,1
676,据了解，此次集中签约投资项目70个，预计总投资177.64亿元，主要涉及生物医药、智能制造机器人、汽车部件、大数据、金融服务、众创平台、互联网科技、教育培训等领域，包括世界500强企业本特勒汽车部件、北京大墨智能机器人、上海美吉生物医药等高层级优质项目。 区领导孙剑楠、李文运、刘东海出席，区相关部门和镇街园区负责 同志 参加。,0
677,广州市编“防狼手册”教女孩对 性侵 说“不”[高清版],1
678,公开信息显示，仅国庆长假后的几个交易日，已经相继有准油股份、文山电力、华东电脑、津劝业、京汉股份等十余家上市公司宣布终止重大资产重组项目。 事实上，在国庆前已经上演了一批上市公司重大资产重组 夭折 的大戏。 对此，市场分析认为，管理层严厉打击“忽悠式”和“跟风式”重组力度对相关公司起到了震慑作用。,1
679,尽管监管部门几乎年年发文要求商业银行取消不合理服务收费，但仅在2013年年报中，16家上市银行的银行卡手续费收入已达1435亿元。 “如果没有法律的制约，在追求利益争夺市场的趋势下，一些机构就会以‘创新’为名 牺牲 消费者利益换取竞争优势。 ”最高人民法院民二庭副庭长付金联说。,0
680,三六年十二月底，毛泽东通过军用电报把这首词拍给在前线的丁玲。 来年二月，毛泽东亲自下令任命丁玲为中央警卫团政治处副主任，丁玲于八六年三月四日在北京 逝世 。,1
681,妈妈说，他有钱，有能力，有魄力。 妈妈 走了 ，带着多年辛苦积攒的嫁妆，带着我的眷恋和不舍。 我也走了，回头看着妈妈的背影越来越远，越来越模糊…… 作者（崔健你好)！,1
682,据招商信诺介绍，除上述紧急应对工作外，另外开通绿色理赔通道，通过主动寻找客户、简化申请资料、取消医院限制以及预付保险金等为出险客户提供便利。 除了这4个措施以外，招商信诺还简化了意外伤残理赔手续和意外 身故 理赔手续、取消自理项目限制、为客户提供风险提示等。 来源：江南时报,1
683,老鼠钻进汽车、钻进地铁的事情也时有发生。 纽约 环卫工人 在清理垃圾之前一般要摇一摇垃圾箱驱散老鼠，以免他们跳出来咬到自己。 专家估计，纽约市的老鼠数量可能是840万常住人口的两倍。,1
684,当记者追问打孩子的问题后，中介公司冒出了这么一句话：“她脑子有问题的。 ”最终，周某被 辞退 了，工资也没拿到，户主暂不追究她的责任。,1
685,上方50.20和51.0平台阻力未收复。 指不定反弹在中间提前 夭折 。 10 - 28（周五）原油交易策略：（1）50.20做空 损50.80 目标49.50 - 49.20因文章推送时间的关系，以上观点及建议不具实时性，仅供参考。,1
686,这次走秀，T台上不是身材火辣的嫩模，而是经过岁月沉淀的中国大妈们。 据悉这次活动的模特是60位中国 家庭主妇 ，她们大多都已有儿女，有的还已经是奶奶。 大妈们登上内衣走秀的舞台，穿着各种内衣轮番上台走秀。,1
687,在经历一家三个精神病（一个是兄弟媳妇、两个是自己的亲侄女）经常恶言恶语攻击、咒骂，甚至殴打，她从不生气，只是微微一笑了之。 在劳作上，她从不偷懒，尤其是在儿媳妇 去世 后，在纺花织布保证四个孙子穿衣盖被外，还挤出晚上时间参加扫盲班学习，经常对儿女、孙子孙女、外孙子外孙女们进行孝道、文化、廉政教育，使后代个个大得益处。 如今，女寿星78岁的儿子王书林对老人更是百依百顺的孝敬。,1
688,然后在走路时留意保持端正的姿势，做到不偏不斜，不前倾。 走路时的正确姿势应该是，双目平视前方，头微昂，颈正直， 胸部 自然前上挺，腰部挺直，收小腹，臀部略向后突，步行后蹬着力点侧重在跖趾关节内侧。,0
689,李念产二胎后自拍 搜狐娱乐讯3月14日，李念顺利产下了二胎，她在微博中晒出了宝宝照片，还透露宝宝的小名叫做“旺仔”。 4月7日，李念更新微博自曝产后身材 发福 ，喂奶喂成了熊猫眼，而最大的问题是女儿变得敏感、脆弱，并希望赐予二胎妈妈更多力量。 4月7日晚，李念在微博写道：“害怕照镜子，喂奶喂成熊猫眼，腰不知道去了哪里?以前的裤子现在只能提到小腿!这些还都不是最烦恼的问题!现在最大问题是关注大女儿的心理问题，似乎自从有了弟弟后，她变的非常敏感，异常脆弱!我需要更多耐心和爱来引导她了!上帝啊，赐予二胎妈妈更多力量吧!”网友纷纷为李念加油打气，有网友称：“加油，你一定行的，你一直是我的榜样。,1
690,ECO节油模式有没有用？ ECO并不能改变发动机本身，但可以控制发动机和变速箱的工作逻辑，说白了就是 牺牲 动力节油，那么这个功能听上去就不错啊，实际使用呢还是要因地制宜才好。 还有个实际上的差别，就是同样配置ECO功能的，发动机排量愈大效果越好，排量越小效果越不明显。,0
691,粘上就摆脱不了！ 因此还引发了不少社会事件…… 妻子不满丈夫贪玩手机断掉WIFI被其怒抽耳光 男子玩手机不 圆房 俩月离婚 女子不管生意要回家充电沉迷玩手机遭丈夫起诉离婚 丈夫嫌妻子沉迷手机欲离婚庭审时妻子仍玩手机 丈夫玩手机忽略怀孕妻子致其情绪失控流产 别不把手机当回事儿！ 它绝对有可能成为你妻离子散的致命凶器！,1
692,半联动找到了就轻点油门，车子动起来了，别急!千万别一下就松离合器的脚踏，这样十有八九就熄火，一定要慢慢松，同时油门继续向下踩，感觉一下，和你说转速什么的你估计也不太懂，就凭感觉吧，听到油门声音有点闷了就可以换挡了，这个应该不难得。 左脚离合快速抬到半联动点，车子要往前 走了 ，稳住，右脚油门轻踏，转速到1200 - 1500左右，同时左脚继续慢松离合，右脚同步继续给油(给油大小就看你是否要快速起步，要快的话就多给点油，但同时离合也要快速松掉)，离合全部松掉之后，车子继续前行，转速到1500 - 1800左右换2档，之后每2000转换档。 新手必须要经过的过程，练习时间长了，自然会掌握要领。,0
693,这是词人心灵的力量。 “海棠过了有荼蘼”表面看来是一种自遣和 自慰 。 然而词人焉能不知“开到荼靡花事了”？,0
694,热水导致全身皮下毛细血管扩张，身体调节不好，就会突然低血压，继而身体调节心率加快，如果血压上不来，就晕倒了。 洗澡后中风，早起 解手 后洗澡后中风，都是不起眼的脱水导致的。 老了弦不准了，血管调节跟不上了。,1
695,中新网7月19日电据日媒报道，19日获悉，韩国政府根据去年底日韩两国为解决 慰安妇 问题达成的共识而筹建的原慰安妇援助财团预计于下周成立。 参与财团筹建的多名人士透露了这一消息。,1
696,滴答网讯近日，加州亚凯迪亚有数个华人家庭的包裹被偷，贼人为防止被摄像头拍到都事先遮头蒙面，尾随快递公司的送货车，包裹一送到家门口，就被偷走。 日前，住在LaSierra街的华人李 小姐 在家等待包裹，她在3点多查询包裹状态时显示包裹已经到达，但她走到院子里准备拿包裹时发现根本没有任何的包裹。 她觉得很奇怪，就查询快递公司送货时间，显示快递在1点就已送达包裹。,0
697,两人通过软件打招呼，随后自己去了男星酒店。 女模称男星很警惕， 私处 不粗但特别长，十多分钟完事，后来两人在深圳、北京都约了。 女模晒出男星朋友圈截图，并透露男星自曝经常约模特。,1
698,日前，值了一夜班的首都医护人员接到了一份爱心早餐。 麦当劳全国爱心早餐大行动在14个城市进行，向在一线工作的交警、医务人员、 环卫工人 等早起建设者们致敬。,1
699,7．青光眼鲍尔博士表示，眼镜深层疼痛多为青光眼，多发于老年人群。 患者应尽早治疗，否则容易导致 失明 。 前列腺素类药物和β阻断剂对青光眼都具有一定的治疗作用。,1
700,考察团参观卓达绿色装配式新民居成熟的产品体系，领先的技术水准，给凌源市考察团成员留下深刻印象，更坚定了邀请卓达投资兴业的信心。 张鑫表示，凌源正在进行产业 结构优化 升级，发展新型产业。 相信通过引进卓达绿色装配式建筑产业这样的好项目、好技术，实现优势互补，一定会促进凌源实现经济转型，推动凌源经济社会快速发展。,1
701,中国商务部条约法律司负责人就此发表谈话称，中方一贯尊重世贸组织规则，中方对相关原材料的出口关税和出口配额及相关管理措施是出于保护资源和环境的需要，是强化生态环境保护综合措施的组成部分，符合世贸组织规则。 该负责人表示，中方对欧方对此提出磋商请求 表示遗憾 ，将根据世贸组织争端解决程序予以妥善处理。 作者：李晓喻,1
702,同时，广东省级福利彩票公益金将安排专项资金2000万元，资助欠发达地区完善殡仪馆、公益性骨灰存放设施、骨灰树葬区等基本殡葬公共服务设施。 据介绍，自2011年7月1日起，广东对全省城乡低保对象等以及城市“三无”人员 去世 的，由政府免费提供遗体火化和骨灰寄存等5项殡葬基本服务，平均每宗免费费用为1200元，与此同时，有条件的地区也在探索在本地区全面实行殡葬基本服务均等化。 截至目前，广东已有惠州、湛江等6个地级以上市和其他13个县(区、市)全面实施了居民殡葬基本服务免费政策。,1
703,三月是女人节蛮多女生的节日都在这个月份的作为新的一年的开始妆容方面也要好好努力今年也要美美的哦 Miss hana花娜 小姐 底妆气垫粉饼 超好用的 简单的韩系妆容最重要的就是底妆啦 一定要清透才会有超好的气色哦我选择的是明亮色打底这款气垫粉饼的海绵能更好的吸住粉底液 轻轻拍打皮肤就会有细致又不厚重的光感底妆啦 ~~ 眼影我选的就是Miss hana花娜小姐 恒星双用眼影霜 啦是很Q的胶状 感觉比粉状的持久度更好 更不容易晕染哦选择这次主要的色系是 粉色 和 玫瑰金先用粉色涂满整个眼窝 涂一次就好啦 这个妆容讲究的就是清淡和剔透感啦 之后再在卧蚕处淡淡的刷一层然后在用金色涂在双眼皮的褶皱处 也会涂一点点就好啦这样简单的几下就能勾勒出立体的眼妆啦 这个妆容最重要的就是眼线啦Miss Hana花娜小姐不晕染防水防晕眼线笔用起来很顺手 分别入手的是 银河黑 星光棕 亮瞳棕三个色 ~~笔头是胶状质地的 在手背上试了下色 不会晕染哦 颜色能保持蛮久的我选了棕色用来画眼线 真心轻轻画下就很明显了颜色真的超浓 这支当初在台湾可是卖到翻掉的商品 沿着上眼线轻轻画上一道 适当的宽一点点就可以啦 很提眼型的 ~~ 这个妆容没有用假睫毛哦 是自己的睫毛所以眼妆看起来会更加清爽 睫毛膏的提亮眼神效果就分外重要啦睫毛膏是Miss hana花娜小姐 全日纤长卷翘睫毛膏 这支刷完绝对是根根分明 一点都不会黏在一起 里面的极细纤维越刷越轻翘的感觉真心好 ~~,0
704,影片讲述一个外地女孩方云来巫山旅游，结识了来这里工作的林一鹏，两个人在美丽的巫山畅游渐渐产生了感情，然而林一鹏三年前曾和心爱的女孩约定神女峰下，满山红叶之时再见，因此留在巫山等待。 而方云正是那个女孩的妹妹，就是为了来完成 去世 的姐姐的心愿，却不想自己也爱上了林一鹏，又一个满山红叶的季节，又一个现实版“神女”等待的故事，有情人终成眷属是每个人对待爱情的终极畅想，而这个影片也在“为了爱情，值得等待”的标签上给出另外的考量：为爱的人等待是一件幸福的事，但就在眼前的幸福更要稳稳的抓住，把握当前比痴痴等待更能温暖人心，正如舒婷所言，“与其在悬崖上展览千年，不如在爱人肩头痛哭一晚”。 巫山红叶，爱的季节！,1
705,无限极除了教孩子们踢球还给他们提供营养餐，真贴心！ 体育老师也要继续学习啊，等志愿者 走了 就得由我来教了孩子们不禁偷乐“体育老师和我们一起当小学生啦” 仿佛是无限极快乐足球施了个魔法支教志愿者们接过魔法棒Blingblingbling~~这些孩子一个个变得又快乐又自信艰苦的环境休想困住无畏无惧的梦想无限极给一个支点志愿者给一根魔法棒他们就迫不及待地要去撬动梦想了 什么，你也想拥有这样的魔法？ 马上扫描下方二维码加入无限极快乐足球“十万助攻手”用魔法点亮孩子们的笑脸注：希望工程·无限极快乐足球是无限极（中国）有限公司携手中国青少年发展基金会，合作推出的首个为农村与贫困地区小学儿童打造的融足球普及、支教、和营养提升于一体的公益项目，旨在让贫困地区和乡村孩子享受足球运动的快乐，帮助孩子们健康成长。,0
706,只见一名穿着急救服的女医生抱着一个襁褓快步走进医院，身边有多名医护人员和警察陪同。 其中一名年轻人手中拎着一个 大号 蛇皮袋。 医院4楼的一个办公室内，有医生在警察陪同下为婴儿进行初步检查。,0
707,城管打人现场视频截图。 据新华社电记者11日从成都市郫县政府了解到，对城管与摊贩的冲突事件，郫县团结镇政府已对参与打人的五名城管队员予以 辞退 ，对该镇综合执法队分管副队长予以停职处分，目前当地警方正对事件进一步调查。 9日开始，多位网友爆料称当日12时，成都郫县团结镇四川师范大学成都学院前门发生城管打人事件：多名身穿城管制服的男子用木棍等器械，殴打一名中年男子，致其倒地，全身多处流血。,1
708,同志 拍视频为爱发声&nbsp;温柔女声引网友点赞 同志拍视频为爱发声&nbsp;温柔女声引网友点赞 搜狐娱乐讯近日，网络上一个“同志为爱发声”的视频引发大量关注。 一个来自美国纽约大学的同性恋群体“为爱发声”，集体对嘴演唱了一首中文歌，在国内的“同志圈”引发了广泛的喜爱和支持。,1
709,负责调查德翼空难的法国调查员指出，28岁的卢比茨显然是蓄意让飞机坠毁，因为他摁了一个按钮使客机急速降落。 调查显示，卢比茨是趁正机师上 洗手间 时将自己反锁在驾驶舱内。 德国媒体27日引述安全人员消息称，机师在试图进入驾驶舱不果后，曾试图以斧头破门而入。,1
710,我们要铭记历史，珍爱和平。 看着看着，我仿佛看到了那硝烟弥漫的战场，每一幅图片都是那么触目惊心，那些为了抗战而 牺牲 的将士们让我们肃然起敬，那些为了和平而努力的外国友人们让我们特别佩服。 陈伯伯带我们参观了博物馆里最重要的物品——日本友人西山诚一替父亲赎罪亲笔写的一封致歉信。,1
711,据新华社电20日，外交部发言人华春莹在外交部例行记者会上答问时说，强征 慰安妇 是二战期间日本军国主义对亚洲受害国人民犯下的严重反人道罪行，铁证如山，任何企图对历史翻案的行为都不得人心。 她表示，她严肃敦促日方切实正视和深刻反省侵略历史，以负责任的态度信守“河野谈话”对国际社会做出的表态和承诺，以实际行动和负责任的态度妥善处理包括慰安妇在内的历史遗留问题。,1
712,早在1995年，巫菊香不顾母亲的强烈反对，毅然嫁到了这个家徒四壁、命运多舛的家庭。 年轻时游庆忠在外做生意，但近些年来，家中父母、大哥的相继 离世 ，游庆忠的生意走背运，现在他们夫妻俩务农在家，并将瘫痪的弟弟接到家中悉心照料。 从前还能靠两张板凳挪步的游庆春，现在只能躺在床上，洗衣、喂饭、翻身、洗澡、清理大小便，所有的重担都落在了嫂子巫菊香肩上。,1
713,集众泰造车所有优秀技术于一身，高雅尊贵，尽享非凡。 智能化的先进科技， 方便 实用的超全配置，尽享舒适与豪华。 厂家牵头全国联动，下半年首度开仓，承诺年度最低价。,0
714,每年开春是建筑业开工的集中期，道路上运送沙石、土料的大车明显增加不少，而春节风大，一些不遮苫布的车辆，尘土飞扬，污染环境不说，一些比较坚硬的沙石、土块要是掉落了，可是危险重重。 最近几天，在东环城路与安乐路附近工作的 环卫工人 ，就在为过往大车而埋下的隐患而担忧。 记者看到，在这个路口，一段两米长的路面上，土块被轧实后留下的痕迹相对集中，大大小小连在一起，让原本平坦的路面变得颠簸，也给环卫工人带来了不小的麻烦。,1
715,苏州车网（szcwcn），苏州汽车行业首家最全面的信息促销媒体，每天第一时间带来苏州本地汽车资讯，为您的购车、用车、养车提供 方便 。 偶尔无聊，发发牢骚，喜欢朋友们多多关注。,0
